source,target,time,distance
67,34,1223.5,14598.8
67,3,1054.5,13059.5
67,10,1554.1,15302.3
67,14,1583.9,15787.9
67,29,1672.0,16765.6
67,50,1790.2,17975.8
67,59,1848.7,18434.6
67,42,1817.1,19428.5
67,60,1851.4,19584.9
67,20,1581.7,31959.5
67,6,1260.4,18866.5
67,37,1465.2,14527.3
67,74,1663.8,19635.2
67,61,1783.2,23172.5
67,70,1313.7,15275.9
67,7,1844.1,22609.5
67,69,1025.7,10731.5
67,75,974.2,10437.1
67,8,1331.3,15400.5
67,64,1352.7,15918.8
67,27,1242.3,13525.8
67,1,1478.3,14841.6
67,46,1462.2,15431.3
67,57,1170.8,11158.6
67,18,1266.1,12527.1
67,73,1421.1,14646.9
67,19,1520.8,15410.6
67,51,1431.1,18865.8
67,22,2606.6,17229.2
67,17,1278.3,13550.5
67,44,2084.0,33775.1
67,33,1987.1,42518.2
67,39,810.1,8057.2
67,49,268.5,2494.1
67,23,518.1,5587.8
67,16,817.7,8095.5
67,62,671.7,7076.1
67,63,602.3,6015.7
67,53,831.8,8225.8
67,47,404.7,4173.5
67,11,303.7,3076.0
67,43,406.7,4139.4
67,52,926.9,8819.7
67,12,484.0,5034.2
67,25,451.4,4477.2
67,24,1174.9,11348.1
67,55,1030.0,9943.2
67,26,803.8,7526.0
67,4,457.0,4955.4
67,15,863.6,8428.1
67,45,481.2,5397.0
67,58,1055.4,12567.6
67,40,888.5,9837.0
67,30,679.3,7234.2
67,5,916.0,8599.3
67,36,1076.8,12586.8
67,0,1039.4,11264.6
67,2,1110.8,10763.4
67,38,1016.2,9734.5
67,48,1868.8,18724.6
67,41,1383.8,18298.8
67,9,1325.0,16857.0
67,71,1715.7,24763.6
0,65,1339.0,22892.1
0,31,1106.9,14998.5
0,56,1319.8,17098.3
0,35,1018.1,14805.5
0,13,1687.5,22975.8
0,54,1323.1,23282.7
0,32,1332.5,16445.3
0,28,1503.3,20246.7
0,21,1455.1,19392.5
0,66,1914.0,23125.3
0,68,1858.5,24703.3
0,72,1912.3,25304.4
0,34,987.6,9996.6
0,3,822.4,9914.5
0,10,799.0,6909.0
0,14,828.8,7394.5
0,29,916.9,8372.3
0,50,1035.1,9582.5
0,59,1022.1,9673.8
0,42,974.0,9630.3
0,60,1008.3,9786.6
0,20,1653.3,32667.2
0,6,2016.5,20663.8
0,37,878.0,9533.2
0,74,1313.4,14314.4
0,61,1432.8,17851.6
0,70,739.5,8234.4
0,7,1256.9,17615.4
0,69,1906.8,21584.1
0,75,1855.3,21289.7
0,8,1003.0,10290.3
0,64,957.7,10764.7
0,27,900.2,8459.0
0,1,606.6,4635.8
0,46,619.1,5633.0
0,57,1779.9,16556.9
0,18,1875.2,17925.4
0,73,833.9,9652.9
0,19,933.6,10416.6
0,51,989.2,11161.4
0,22,3487.7,28081.9
0,17,2159.4,24403.1
0,44,1558.0,28177.4
0,33,1459.9,24731.3
0,39,340.1,2697.7
0,49,870.1,9335.4
0,23,671.6,7268.6
0,16,270.3,2324.4
0,62,408.4,3290.1
0,63,737.9,6362.0
0,53,395.4,3357.0
0,47,966.4,10304.5
0,11,845.3,9101.1
0,43,797.3,8642.4
0,52,578.2,5925.3
0,12,852.6,7376.7
0,25,1130.1,9987.5
0,24,587.7,6354.0
0,55,485.5,5094.4
0,26,739.7,5876.6
0,4,1274.3,11716.6
0,15,857.1,8580.7
0,45,1298.5,12158.1
0,58,755.8,7786.0
0,40,1086.3,10905.4
0,30,1511.1,16894.4
0,5,794.9,6280.4
0,36,1095.8,11707.6
0,67,1068.1,11443.4
0,2,236.7,1785.1
0,38,667.5,6840.0
0,48,1038.2,10285.1
0,41,1033.4,12977.9
0,9,2156.8,26517.1
0,71,1286.1,22319.9
2,65,1200.8,21041.6
2,31,1281.6,15585.3
2,56,1494.5,17685.0
2,35,879.9,12955.0
2,13,1512.9,20980.0
2,54,1184.9,21432.3
2,32,1157.9,14449.5
2,28,1328.7,18251.0
2,21,1280.5,17396.7
2,66,1848.5,23031.3
2,68,1793.0,24609.3
2,72,1846.8,25210.5
2,34,1057.0,12722.5
2,3,888.0,11183.3
2,10,588.1,5189.3
2,14,617.9,5674.8
2,29,706.0,6652.5
2,50,824.2,7862.7
2,59,882.7,8321.5
2,42,953.6,9163.4
2,60,987.9,9319.8
2,20,1515.1,30816.7
2,6,1841.9,18668.1
2,37,739.8,7682.8
2,74,1170.6,11950.7
2,61,1290.0,15487.9
2,70,914.2,8821.2
2,7,1118.7,15764.9
2,69,1965.7,21083.6
2,75,1914.2,20789.2
2,8,1095.8,11437.9
2,64,1117.2,11956.2
2,27,993.0,9606.6
2,1,660.0,4822.3
2,46,680.1,6246.1
2,57,1605.3,14561.1
2,18,1700.6,15929.7
2,73,695.7,7802.4
2,19,795.4,8566.1
2,51,851.0,9311.0
2,22,3546.6,27581.3
2,17,2150.0,24253.8
2,44,1419.8,26326.9
2,33,1321.7,22880.9
2,39,324.9,2634.9
2,49,935.7,10604.1
2,23,739.8,8537.3
2,16,361.6,3185.7
2,62,499.7,4151.4
2,63,681.7,6118.8
2,53,312.2,2502.2
2,47,972.9,9012.4
2,11,855.6,7935.8
2,43,815.4,7368.3
2,52,403.6,3929.5
2,12,804.5,7282.7
2,25,1074.4,9511.4
2,24,410.3,3515.9
2,55,310.9,3098.7
2,26,623.7,5774.6
2,4,1226.2,11622.6
2,15,682.5,6584.9
2,45,1250.4,12064.2
2,58,581.2,5790.2
2,40,911.7,8909.6
2,30,1475.0,14164.5
2,5,657.4,5242.5
2,36,923.9,9217.7
2,67,1136.3,12712.1
2,0,236.2,1963.8
2,38,492.9,4844.3
2,48,902.8,8611.6
2,41,890.6,10614.2
2,9,2120.7,23787.2
2,71,1147.9,20469.4
38,65,862.4,13600.7
38,31,1495.6,19941.1
38,56,1708.5,22040.9
38,35,785.2,11571.8
38,13,1048.9,16216.3
38,54,868.3,14500.2
38,32,693.9,9685.7
38,28,864.7,13487.2
38,21,816.5,12633.0
38,66,1403.1,20319.0
38,68,1347.6,21897.0
38,72,1401.4,22498.1
38,34,1246.7,15223.9
38,3,1077.7,13684.6
38,10,759.6,7651.9
38,14,789.4,8137.5
38,29,877.5,9115.2
38,50,995.7,10325.4
38,59,1054.2,10784.1
38,42,1095.7,17028.5
38,60,1125.3,17158.2
38,20,1079.6,10828.4
38,6,1391.8,15608.9
38,37,645.1,6299.6
38,74,781.5,8377.8
38,61,900.9,11915.0
38,70,1128.2,13177.0
38,7,1024.0,14381.7
38,69,1607.7,23569.3
38,75,1512.4,22821.5
38,8,1285.5,13939.2
38,64,1306.9,14457.5
38,27,1182.7,12107.9
38,1,1110.2,9450.1
38,46,1125.9,11447.5
38,57,1155.2,11502.0
38,18,1250.5,12870.5
38,73,601.0,6419.2
38,19,690.0,8762.9
38,51,548.8,7608.3
38,22,3281.5,30882.8
38,17,1726.4,26166.8
38,44,1201.7,22517.7
38,33,1109.3,18984.3
38,39,551.6,5141.3
38,49,905.8,8432.8
38,23,741.4,6752.0
38,16,551.4,5684.8
38,62,608.3,5789.0
38,63,505.8,4413.4
38,53,536.3,5008.6
38,47,860.8,7971.2
38,11,743.5,6894.6
38,43,700.5,6310.9
38,52,181.4,1584.1
38,12,637.6,5894.0
38,25,737.0,8395.6
38,24,343.0,3283.8
38,55,235.5,2292.8
38,26,323.7,2866.2
38,4,836.5,9798.7
38,15,376.0,3132.3
38,45,852.0,10017.2
38,58,136.0,1267.7
38,40,447.7,4145.9
38,30,1089.9,12285.4
38,5,359.6,3008.3
38,36,451.4,4453.9
38,67,1032.3,9901.7
38,0,612.4,6352.0
38,2,469.6,4693.2
38,48,1065.0,16689.1
38,41,501.5,7041.3
38,9,1679.7,25700.3
38,71,833.4,13506.1
48,65,897.6,15403.0
48,31,1645.9,18908.7
48,56,1858.8,21008.4
48,35,488.8,6307.1
48,13,1409.7,31485.7
48,54,881.7,15793.7
48,32,1407.0,32083.0
48,28,1408.4,32075.3
48,21,1336.0,29030.0
48,66,1859.6,44752.9
48,68,1804.1,46330.9
48,72,1857.9,46932.0
48,34,1722.1,16784.6
48,3,1644.5,26523.8
48,10,338.4,3512.8
48,14,281.4,2936.7
48,29,243.1,2243.3
48,50,308.1,2502.4
48,59,246.8,2054.2
48,42,90.8,728.8
48,60,120.4,858.5
48,20,1211.9,25178.1
48,6,1812.5,39438.4
48,37,864.6,13646.7
48,74,1012.4,17407.3
48,61,1125.0,18049.6
48,70,1278.5,12144.6
48,7,511.3,6091.7
48,69,2030.7,48241.2
48,75,1935.4,47493.4
48,8,1629.8,15945.1
48,64,1496.7,14674.9
48,27,1692.1,15462.6
48,1,930.2,8108.1
48,46,611.3,5742.7
48,57,2033.2,40598.1
48,18,2155.4,42387.8
48,73,804.3,13800.5
48,19,846.2,11454.2
48,51,833.5,10519.5
48,22,3704.5,55554.7
48,17,2149.4,50838.7
48,44,1116.6,20688.3
48,33,1018.5,17242.2
48,39,1118.4,17980.5
48,49,1679.1,22968.6
48,23,1451.0,20943.4
48,16,1118.2,18524.0
48,62,1250.2,19443.3
48,63,1341.6,19535.4
48,53,1103.1,17847.8
48,47,1648.1,22620.3
48,11,1530.8,21543.7
48,43,1490.6,20976.2
48,52,939.4,16143.0
48,12,1473.4,21015.9
48,25,1645.5,28512.0
48,24,741.0,13819.5
48,55,835.4,15217.8
48,26,1159.5,17988.1
48,4,1745.0,29915.0
48,15,1218.3,18798.4
48,45,1760.5,30133.5
48,58,1036.4,21092.4
48,40,1356.2,24262.2
48,30,1970.4,45573.4
48,5,1195.4,18130.2
48,36,1313.0,23855.6
48,67,1819.6,24550.8
48,0,1041.7,10292.7
48,2,906.8,8884.3
48,38,989.3,16495.1
48,41,886.2,11047.9
48,9,2102.7,50372.2
48,71,844.7,14830.8
41,65,635.6,9868.4
41,31,1875.3,25704.2
41,56,2088.2,27803.9
41,35,595.2,5741.6
41,13,1273.7,29495.5
41,54,641.5,10767.9
41,32,936.0,14455.2
41,28,1106.8,18256.6
41,21,1058.6,17402.4
41,66,1645.2,25088.4
41,68,1589.7,26666.4
41,72,1643.5,27267.6
41,34,1626.4,20986.9
41,3,1457.4,19447.6
41,10,964.5,11321.3
41,14,994.3,11806.8
41,29,1082.4,12784.6
41,50,1154.4,13231.3
41,59,1093.1,12783.1
41,42,937.1,11457.6
41,60,966.7,11587.3
41,20,1075.9,23187.9
41,6,1633.9,20378.4
41,37,439.9,3410.2
41,74,453.3,3600.7
41,61,674.1,8182.7
41,70,1507.9,18940.0
41,7,865.4,8810.9
41,69,1849.8,28338.7
41,75,1754.5,27590.9
41,8,1665.2,19702.2
41,64,1686.6,20220.6
41,27,1562.4,17871.0
41,1,1493.1,16213.4
41,46,1457.6,16471.6
41,57,1397.3,16271.4
41,18,1492.6,17639.9
41,73,219.8,2068.2
41,19,209.3,1771.4
41,51,68.1,616.8
41,22,3523.6,35652.2
41,17,1968.5,30936.2
41,44,974.9,18785.4
41,33,882.5,15252.0
41,39,931.3,10904.3
41,49,1363.7,15156.5
41,23,1230.8,13728.0
41,16,931.1,11447.8
41,62,1063.1,12367.1
41,63,961.6,11260.4
41,53,916.0,10771.6
41,47,1212.6,15575.5
41,11,1170.8,13265.4
41,43,1158.4,13034.7
41,52,624.0,8285.2
41,12,1003.1,11591.4
41,25,979.1,13165.1
41,24,494.6,6648.5
41,55,648.3,8141.6
41,26,807.0,9472.3
41,4,1078.6,14568.1
41,15,698.8,8454.4
41,45,1094.1,14786.6
41,58,370.0,5745.5
41,40,689.8,8915.3
41,30,1332.0,17054.8
41,5,748.1,8736.6
41,36,646.6,8508.7
41,67,1386.4,18274.6
41,0,992.1,12115.0
41,2,874.5,10005.7
41,38,492.4,6937.7
41,48,906.4,11118.2
41,9,1921.8,30469.7
41,71,606.6,9773.8
9,65,1727.0,39778.1
9,31,2058.5,39487.9
9,56,2038.9,44407.7
9,35,1798.6,44122.6
9,13,1119.8,21931.6
9,54,1562.3,36113.1
9,32,1409.1,30345.3
9,28,1186.6,23806.9
9,21,1263.7,24332.7
9,66,775.6,8748.7
9,68,743.4,10227.1
9,72,797.2,10828.3
9,34,1739.3,35796.6
9,3,1644.8,34925.6
9,10,2296.2,30735.2
9,14,2326.0,31220.8
9,29,2321.3,51460.4
9,50,2334.8,51352.9
9,59,2273.5,50904.7
9,42,2117.5,49579.2
9,60,2147.1,49708.9
9,20,1404.5,30577.5
9,6,944.1,11677.3
9,37,2107.9,29919.5
9,74,2053.5,47094.4
9,61,1904.1,36840.5
9,70,2178.5,40550.1
9,7,2045.8,46932.5
9,69,576.0,6348.2
9,75,480.7,5600.5
9,8,1878.2,37396.2
9,64,1809.6,36685.4
9,27,1958.4,37518.0
9,1,2544.0,31449.6
9,46,2556.5,32446.8
9,57,1330.5,18052.5
9,18,1338.2,15998.7
9,73,2040.7,31557.4
9,19,2030.2,31260.6
9,51,1889.0,30106.0
9,22,1868.7,8827.7
9,17,219.3,1843.4
9,44,1908.0,44582.2
9,33,1809.9,41136.2
9,39,1908.1,23208.4
9,49,1466.0,18810.8
9,23,1616.1,20739.1
9,16,1915.7,23246.7
9,62,1769.7,22227.4
9,63,1478.7,21321.0
9,53,1848.7,25672.8
9,47,1336.9,16514.5
9,11,1404.3,18227.9
9,43,1504.7,19290.6
9,52,1624.5,24089.6
9,12,1429.1,17418.8
9,25,1191.8,14592.2
9,24,1871.5,27921.4
9,55,1772.1,25376.1
9,26,1556.7,22945.8
9,4,968.6,12762.3
9,15,1436.9,22273.9
9,45,942.8,16634.2
9,58,1513.3,23807.8
9,40,1346.4,21077.2
9,30,842.9,11435.0
9,5,1513.2,22610.8
9,36,1505.2,33688.2
9,67,1316.3,23384.6
9,0,2049.0,27961.7
9,2,1976.6,27098.1
9,38,1619.6,24770.3
9,48,2086.8,49239.9
9,41,1841.7,29539.0
9,71,1685.7,39397.4
71,65,311.8,3080.2
71,31,2099.5,35878.2
71,56,2312.4,37978.0
71,35,558.5,9699.2
71,13,957.0,20901.1
71,54,274.0,3405.9
71,32,954.3,21498.4
71,28,955.7,21490.7
71,21,883.3,18445.4
71,66,1406.9,34168.2
71,68,1351.4,35746.3
71,72,1405.2,36347.4
71,34,1850.6,31161.0
71,3,1681.6,29621.7
71,10,1176.5,18306.4
71,14,1119.5,17730.4
71,29,1081.2,17037.0
71,50,1094.7,16929.5
71,59,1033.4,16481.2
71,42,877.4,15155.8
71,60,907.0,15285.5
71,20,759.2,14593.4
71,6,1359.8,28853.7
71,37,861.2,7872.1
71,74,431.9,3648.2
71,61,409.2,3342.2
71,70,1732.1,29114.1
71,7,805.7,12509.1
71,69,1578.0,37656.6
71,75,1482.7,36908.8
71,8,1889.4,29876.3
71,64,1910.8,30394.6
71,27,1786.6,28045.0
71,1,1716.8,22535.2
71,46,1397.9,20169.8
71,57,1580.5,30013.5
71,18,1702.7,31803.2
71,73,641.1,6530.2
71,19,630.6,6233.3
71,51,571.2,5808.0
71,22,3251.8,44970.1
71,17,1696.7,40254.1
71,44,614.6,9648.4
71,33,516.5,6202.4
71,39,1155.5,21078.4
71,49,1681.1,19963.2
71,23,1488.1,24041.3
71,16,1155.3,21621.9
71,62,1287.3,22541.2
71,63,1279.0,16067.2
71,53,1140.2,20945.6
71,47,1530.0,20382.3
71,11,1488.2,18072.1
71,43,1475.8,17841.4
71,52,941.4,13091.9
71,12,1320.5,16398.2
71,25,1296.5,17971.8
71,24,778.1,16917.4
71,55,872.5,18315.7
71,26,1124.4,14279.0
71,4,1396.0,19374.9
71,15,1016.2,13261.1
71,45,1353.8,34700.9
71,58,687.4,10552.3
71,40,1007.2,13722.0
71,30,1517.7,34988.8
71,5,1065.5,13543.4
71,36,964.0,13315.4
71,67,1703.8,23081.3
71,0,1216.3,22289.0
71,2,1103.4,20740.9
71,38,809.8,11744.5
71,48,846.7,14816.4
71,41,623.9,6336.5
71,9,1650.0,39787.6
